window_id,row_id,packet_id_start,packet_id_end,time_start,time_end,window_run_id,window_run_count,window_run_mixed,window_packet_count,duration_sec,length_mean,length_std,length_min,length_max,length_q25,length_q50,length_q75,info_len_mean,info_len_std,info_len_max,src_unique,dst_unique,proto_unique,src_entropy,dst_entropy,proto_entropy,missing_source_ratio,broadcast_dst_ratio,ra_marker_ratio,bssid_marker_ratio,ip_endpoint_ratio,attack_packet_count,attack_packet_ratio,window_label_rule,window_no_attack_count,window_deauth_count,window_wpa2_count,window_tello_count,y_bin,y_attack_type,y_attack_type_name,y_risk,y_risk_name,attack_scenario_meta,packet_attack_type_mode_meta,session_id,split,proto_802_11_count,proto_802_11_ratio,proto_udp_count,proto_udp_ratio,proto_eapol_count,proto_eapol_ratio,proto_icmp_count,proto_icmp_ratio,info_tok_ack_count,info_tok_ack_ratio,info_tok_deauthentication_count,info_tok_deauthentication_ratio,info_tok_authentication_count,info_tok_authentication_ratio,info_tok_eapol_count,info_tok_eapol_ratio,info_tok_beacon_count,info_tok_beacon_ratio,info_tok_probe_count,info_tok_probe_ratio,info_tok_request_count,info_tok_request_ratio,info_tok_response_count,info_tok_response_ratio,info_tok_data_count,info_tok_data_ratio,info_tok_null_count,info_tok_null_ratio,info_tok_qos_count,info_tok_qos_ratio,info_tok_udp_count,info_tok_udp_ratio,info_tok_icmp_count,info_tok_icmp_ratio,info_tok_exploit_count,info_tok_exploit_ratio,info_tok_api_count,info_tok_api_ratio,info_tok_sae_count,info_tok_sae_ratio,info_tok_handshake_count,info_tok_handshake_ratio
0,0,0,47,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,48,0.0,28.333333333333332,2.2852182001336816,28.0,44.0,28.0,28.0,28.0,31.541666666666668,3.7134795752172334,57.0,1,3,1,-0.0,0.4814233606752282,-0.0,0.9791666666666666,0.0,0.9791666666666666,0.0,0.0,0,0.0,highest_risk,48,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00000,train,48,1.0,0,0.0,0,0.0,0,0.0,47,0.9791666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.020833333333333332,1,0.020833333333333332,1,0.020833333333333332,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1,1,48,95,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,48,0.0,31.083333333333332,16.777754782912865,28.0,144.0,28.0,28.0,28.0,32.875,7.398268378478845,69.0,2,4,1,0.9182958340544896,0.8664882450975872,-0.0,0.9375,0.020833333333333332,0.9375,0.0,0.0,0,0.0,highest_risk,48,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00001,train,48,1.0,0,0.0,0,0.0,0,0.0,45,0.9375,0,0.0,0,0.0,0,0.0,1,0.020833333333333332,0,0.0,0,0.0,0,0.0,2,0.041666666666666664,2,0.041666666666666664,2,0.041666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2,2,96,143,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,48,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,2,1,0.0,0.24988229283318544,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,48,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00002,train,48,1.0,0,0.0,0,0.0,0,0.0,48,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
3,3,144,191,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,48,0.0,31.083333333333332,16.77775478291287,28.0,144.0,28.0,28.0,28.0,32.875,7.398268378478845,69.0,2,4,1,0.9182958340544896,0.8003868301098763,-0.0,0.9375,0.020833333333333332,0.9375,0.0,0.0,0,0.0,highest_risk,48,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00003,train,48,1.0,0,0.0,0,0.0,0,0.0,45,0.9375,0,0.0,0,0.0,0,0.0,1,0.020833333333333332,0,0.0,0,0.0,0,0.0,2,0.041666666666666664,2,0.041666666666666664,2,0.041666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4,4,192,239,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,48,0.0,28.0,0.0,28.0,28.0,28.0,28.0,28.0,31.0,0.0,31.0,0,2,1,0.0,0.1460942501201363,-0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,highest_risk,48,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00004,train,48,1.0,0,0.0,0,0.0,0,0.0,48,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
5,5,240,287,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,48,0.0,28.666666666666668,3.197221015541813,28.0,44.0,28.0,28.0,28.0,32.083333333333336,5.195484150255447,57.0,1,3,1,-0.0,0.6583514224564075,-0.0,0.9583333333333334,0.0,0.9583333333333334,0.0,0.0,0,0.0,highest_risk,48,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00005,train,48,1.0,0,0.0,0,0.0,0,0.0,46,0.9583333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.041666666666666664,2,0.041666666666666664,2,0.041666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
6,6,288,335,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,48,0.0,30.416666666666668,16.56783195096919,28.0,144.0,28.0,28.0,28.0,31.791666666666668,5.427393225317492,69.0,1,3,1,-0.0,0.3946835562454194,-0.0,0.9791666666666666,0.020833333333333332,0.9791666666666666,0.0,0.0,0,0.0,highest_risk,48,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00006,train,48,1.0,0,0.0,0,0.0,0,0.0,47,0.9791666666666666,0,0.0,0,0.0,0,0.0,1,0.020833333333333332,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7,7,336,383,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,48,0.0,28.666666666666668,3.197221015541813,28.0,44.0,28.0,28.0,28.0,32.083333333333336,5.195484150255447,57.0,1,3,1,-0.0,0.6583514224564075,-0.0,0.9583333333333334,0.0,0.9583333333333334,0.0,0.0,0,0.0,highest_risk,48,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00007,train,48,1.0,0,0.0,0,0.0,0,0.0,46,0.9583333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.041666666666666664,2,0.041666666666666664,2,0.041666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8,8,384,431,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,48,0.0,30.416666666666668,16.56783195096919,28.0,144.0,28.0,28.0,28.0,31.791666666666668,5.427393225317492,69.0,1,3,1,-0.0,0.2915489594998521,-0.0,0.9791666666666666,0.020833333333333332,0.9791666666666666,0.0,0.0,0,0.0,highest_risk,48,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00008,train,48,1.0,0,0.0,0,0.0,0,0.0,47,0.9791666666666666,0,0.0,0,0.0,0,0.0,1,0.020833333333333332,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
9,9,432,479,2021-09-12 04:34:00,2021-09-12 04:34:00,run_0001__No_Attack,1,0,48,0.0,28.666666666666668,3.1972210155418135,28.0,44.0,28.0,28.0,28.0,32.083333333333336,5.195484150255446,57.0,1,3,1,-0.0,0.6583514224564075,-0.0,0.9583333333333334,0.0,0.9583333333333334,0.0,0.0,0,0.0,highest_risk,48,0,0,0,0,0,No Attack,0,normal,No Attack,No Attack,atk0_No_Attack__win_00009,train,48,1.0,0,0.0,0,0.0,0,0.0,46,0.9583333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.041666666666666664,2,0.041666666666666664,2,0.041666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
